age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27.116512298583984,Private,177480.546875,Assoc-voc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60.20502471923828,United-States,<=50K
44,Private,238188.0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46.57106018066406,Private,159841,Bachelors,12.449235916137695,Divorced,Exec-managerial,Not-in-family,White,Male,0,1887,48.965858459472656,United-States,>50K
39,Private,185084.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
23,Private,159841,Bachelors,13.572101593017578,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38.26788330078125,United-States,<=50K
51.71952819824219,Private,159841,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,46.266197204589844,United-States,<=50K
42.68206787109375,Self-emp-not-inc,378071.90625,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51.200279235839844,United-States,<=50K
50.007659912109375,Private,84713.1640625,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,38.25370407104492,United-States,>50K
21,Private,225724.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
51.943050384521484,Federal-gov,89213.3671875,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,48.698604583740234,United-States,<=50K
46.969688415527344,Private,159841,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,58,United-States,<=50K
34.91218566894531,Private,2,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K
29,Local-gov,376302.0,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,1887,35,Nicaragua,>50K
31,State-gov,100863.0,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,1887,50,United-States,>50K
41.26726531982422,Private,59876.890625,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,36.95076370239258,United-States,>50K
36.25509262084961,Self-emp-not-inc,250060.40625,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32.20866775512695,United-States,<=50K
42.465206146240234,Federal-gov,192236.21875,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,39.05888748168945,United-States,>50K
32,Private,258406.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Mexico,<=50K
52.853797912597656,Self-emp-not-inc,159841,Assoc-acdm,12.297761917114258,Separated,Sales,Not-in-family,Black,Male,0,0,33.26224899291992,United-States,<=50K
40,Self-emp-not-inc,159841,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,1887,35,United-States,>50K
30.15972900390625,Private,159841,Bachelors,13.186278343200684,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42.04085159301758,United-States,<=50K
60.387088775634766,Self-emp-inc,1,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1887,28.36283302307129,United-States,>50K
39.60770034790039,Private,53595.8671875,Assoc-acdm,12.097611427307129,Divorced,Prof-specialty,Unmarried,White,Female,0,0,41.06940841674805,United-States,<=50K
50.61740493774414,Local-gov,159841,Masters,13.617302894592285,Never-married,Exec-managerial,Not-in-family,White,Female,0,1887,45.80719757080078,United-States,>50K
36,Self-emp-not-inc,159841,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,1887,40,United-States,>50K
50,Local-gov,30682,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
40.422760009765625,Private,159841,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,79.26349639892578,United-States,<=50K
17,Self-emp-inc,13769,Masters,1,Never-married,Sales,Husband,White,Male,0,1887,1,Columbia,>50K
42,Private,262243.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,35,United-States,>50K
49.67606735229492,Private,339543.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,67,Mexico,<=50K
41.500179290771484,Private,358504.15625,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,70.55598449707031,United-States,<=50K
51,Private,199688.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
64,Private,82438.34375,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,47.61956787109375,United-States,<=50K
36.89413070678711,Private,306437.0,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,38.05390548706055,United-States,>50K
37.14176559448242,Private,67223.2421875,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,31.450664520263672,United-States,>50K
31.423097610473633,Private,159841,Bachelors,13.871072769165039,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,29.543376922607422,United-States,<=50K
43,Self-emp-not-inc,27242,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,113912.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,<=50K
33,Private,125762.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,44,United-States,>50K
38.97637176513672,Local-gov,399317.125,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,43.159603118896484,United-States,>50K
51.94073486328125,Private,318632.59375,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,68.61054229736328,United-States,<=50K
37.71045684814453,Local-gov,80250.25,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,41.25023651123047,United-States,<=50K
42.71674346923828,Private,231543.25,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48.300357818603516,United-States,<=50K
66,Self-emp-not-inc,274451.0,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,25,United-States,>50K
38.735107421875,Private,313099.625,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,37.77409362792969,United-States,>50K
79,Federal-gov,62176,Doctorate,16,Widowed,Exec-managerial,Not-in-family,White,Male,0,1887,6,United-States,>50K
36,Private,36423,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,25,United-States,>50K
59,Self-emp-not-inc,275236.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,1887,70,United-States,>50K
38.10789108276367,Private,284031.53125,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40.189857482910156,United-States,<=50K
55.56299591064453,Private,159841,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,46.27003479003906,United-States,<=50K
60.555423736572266,Self-emp-not-inc,159841,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,55.977413177490234,United-States,<=50K
38.02069091796875,Private,158757.890625,7th-8th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41.79617691040039,United-States,<=50K
30.735158920288086,Private,81739.96875,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,23.696062088012695,United-States,>50K
32,Private,255004.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
25.064495086669922,Private,85673.1640625,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,62.431854248046875,United-States,<=50K
44.60008239746094,Private,285342.84375,Bachelors,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,24.97787857055664,United-States,>50K
59.59829330444336,Private,60211.421875,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,53.091915130615234,United-States,<=50K
57,Self-emp-not-inc,190554.0,10th,6,Divorced,Exec-managerial,Own-child,White,Male,0,1887,60,United-States,>50K
34.400238037109375,Federal-gov,242676.15625,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,37.18480682373047,Puerto-Rico,>50K
40.55225372314453,Private,165002.140625,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,27.13395118713379,United-States,>50K
33.87773132324219,Local-gov,5,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45.70673370361328,United-States,>50K
41.787418365478516,Private,164100.515625,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,37.866127014160156,United-States,>50K
36,Private,359397.0,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States,<=50K
24.915067672729492,Local-gov,187142.78125,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,16.69429588317871,United-States,>50K
27,Private,159841,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
32.34291458129883,Federal-gov,196782.734375,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,21.24602508544922,United-States,>50K
30.884933471679688,Private,249282.796875,Some-college,10.945253372192383,Separated,Adm-clerical,Own-child,White,Male,0,0,50.35609817504883,United-States,<=50K
28.61395263671875,Private,159841,Some-college,10.259237289428711,Never-married,Sales,Not-in-family,White,Male,0,0,46.840179443359375,United-States,<=50K
47.13103103637695,Local-gov,221842.96875,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1887,33.19150924682617,United-States,>50K
41,Private,163847.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,45,United-States,>50K
38.386436462402344,Private,159841,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,44.19956970214844,United-States,<=50K
28.110647201538086,Local-gov,113568.734375,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,32.87636184692383,United-States,>50K
41,Private,145441.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K
24.12254524230957,Local-gov,142693.40625,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,29.65705108642578,United-States,>50K
